City,AreaType,Sqft,Bedrooms,Bathrooms,Floor,NoofFloors,FurnishingStatus,TenantPreferred,PointofContact
kolkata,carpet,850,1,1,1.0,3.0,unfurnished,bachelors,owner
kolkata,carpet,900,2,2,0.9,2.0,unfurnished,bachelors,owner
kolkata,carpet,350,1,1,0.9,5.0,semi-furnished,bachelors/family,owner
kolkata,carpet,320,2,1,1.0,2.0,unfurnished,bachelors/family,owner
kolkata,carpet,800,3,1,0.9,4.0,unfurnished,bachelors/family,owner
kolkata,carpet,700,2,2,1.0,1.0,semi-furnished,bachelors,owner
kolkata,super,1200,2,2,1.0,2.0,semi-furnished,bachelors/family,agent
kolkata,carpet,750,2,1,1.0,2.0,semi-furnished,bachelors/family,owner
kolkata,super,1200,3,3,0.9,3.0,semi-furnished,bachelors/family,agent
kolkata,carpet,450,2,1,0.9,4.0,unfurnished,bachelors/family,owner
kolkata,super,1430,3,1,0.9,2.0,semi-furnished,bachelors/family,owner
kolkata,super,450,2,1,1.0,3.0,unfurnished,bachelors/family,agent
kolkata,super,800,4,3,0.9,1.0,semi-furnished,bachelors/family,owner
kolkata,super,400,1,1,1.0,2.0,unfurnished,bachelors/family,owner
kolkata,super,650,2,1,1.0,2.0,unfurnished,bachelors/family,owner
kolkata,carpet,450,1,1,1.0,2.0,unfurnished,bachelors/family,owner
kolkata,super,600,2,1,0.9,4.0,unfurnished,bachelors/family,owner
kolkata,carpet,1200,3,2,1.0,3.0,unfurnished,family,owner
kolkata,carpet,700,2,1,3.0,3.0,unfurnished,bachelors,owner
kolkata,carpet,300,1,1,0.9,1.0,unfurnished,bachelors,agent
kolkata,super,1200,3,3,1.0,4.0,unfurnished,bachelors/family,owner
kolkata,carpet,1300,3,2,0.9,1.0,unfurnished,bachelors,agent
kolkata,super,400,1,1,0.9,1.0,unfurnished,bachelors/family,agent
kolkata,carpet,1320,3,2,0.9,2.0,unfurnished,bachelors,agent
kolkata,super,1000,2,2,0.9,1.0,furnished,bachelors/family,owner
kolkata,carpet,700,2,1,1.0,2.0,unfurnished,bachelors,owner
kolkata,carpet,800,2,2,0.9,2.0,unfurnished,bachelors/family,owner
kolkata,super,900,2,1,0.9,3.0,furnished,bachelors/family,owner
kolkata,super,1700,3,2,0.9,2.0,unfurnished,bachelors/family,owner
kolkata,carpet,600,2,1,0.9,2.0,unfurnished,bachelors,owner
kolkata,carpet,850,2,2,1.0,2.0,unfurnished,family,owner
kolkata,carpet,550,2,1,1.0,3.0,unfurnished,bachelors,owner
kolkata,carpet,650,1,1,0.9,2.0,furnished,bachelors/family,owner
kolkata,carpet,800,1,1,0.9,1.0,unfurnished,bachelors/family,owner
kolkata,super,475,2,1,0.9,2.0,unfurnished,bachelors/family,owner
kolkata,carpet,200,1,1,0.9,1.0,unfurnished,bachelors/family,agent
kolkata,carpet,400,1,1,0.9,2.0,unfurnished,bachelors/family,agent
kolkata,super,500,1,1,0.9,2.0,furnished,bachelors/family,agent
kolkata,carpet,550,2,1,2.0,3.0,unfurnished,bachelors/family,agent
kolkata,super,1000,2,2,2.0,3.0,furnished,bachelors/family,owner
kolkata,carpet,400,1,1,0.9,5.0,semi-furnished,bachelors,owner
kolkata,carpet,450,2,1,1.0,1.0,unfurnished,bachelors/family,owner
kolkata,carpet,450,2,1,1.0,2.0,unfurnished,bachelors/family,owner
kolkata,carpet,1100,2,2,0.9,1.0,unfurnished,bachelors/family,owner
kolkata,super,450,1,1,2.0,2.0,unfurnished,bachelors/family,owner
kolkata,carpet,1100,2,2,0.9,2.0,unfurnished,bachelors,owner
kolkata,carpet,650,2,1,2.0,2.0,unfurnished,bachelors/family,owner
kolkata,carpet,780,2,1,0.9,2.0,unfurnished,bachelors,owner
kolkata,super,1100,3,2,0.9,2.0,semi-furnished,bachelors/family,owner
kolkata,super,800,1,1,2.0,3.0,unfurnished,bachelors/family,owner
kolkata,super,500,1,2,0.9,2.0,semi-furnished,bachelors/family,agent
kolkata,carpet,400,1,1,3.0,5.0,unfurnished,bachelors,owner
kolkata,carpet,450,1,1,1.0,1.0,unfurnished,bachelors/family,owner
kolkata,super,550,2,1,0.9,1.0,unfurnished,bachelors/family,agent
kolkata,super,200,1,1,1.0,3.0,unfurnished,bachelors/family,owner
kolkata,carpet,500,2,1,1.0,2.0,semi-furnished,bachelors/family,owner
kolkata,carpet,450,1,1,0.9,3.0,unfurnished,bachelors,owner
kolkata,super,1050,2,2,0.9,1.0,unfurnished,bachelors/family,owner
kolkata,carpet,1000,3,2,2.0,5.0,unfurnished,bachelors,owner
kolkata,super,1200,2,2,0.9,3.0,semi-furnished,bachelors/family,owner
kolkata,super,1100,3,2,1.0,1.0,semi-furnished,family,owner
kolkata,super,220,1,1,0.9,2.0,unfurnished,bachelors/family,owner
kolkata,super,350,1,1,1.0,1.0,unfurnished,bachelors/family,owner
kolkata,carpet,1100,3,1,0.9,3.0,unfurnished,bachelors,owner
kolkata,super,950,2,1,0.9,2.0,unfurnished,bachelors/family,owner
kolkata,super,1200,3,1,0.9,3.0,unfurnished,bachelors/family,owner
kolkata,super,500,1,1,1.0,3.0,unfurnished,bachelors/family,owner
kolkata,super,570,2,1,0.9,3.0,unfurnished,bachelors/family,owner
kolkata,super,650,2,1,2.0,3.0,unfurnished,bachelors/family,owner
kolkata,super,1200,3,3,1.0,2.0,unfurnished,bachelors/family,owner
kolkata,super,960,3,2,0.9,1.0,unfurnished,bachelors/family,owner
kolkata,super,1250,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
kolkata,super,120,3,2,2.0,5.0,furnished,bachelors/family,owner
kolkata,carpet,950,3,2,1.0,2.0,semi-furnished,bachelors/family,owner
kolkata,carpet,600,1,1,1.0,2.0,unfurnished,bachelors/family,agent
kolkata,super,750,2,1,2.0,2.0,unfurnished,bachelors/family,owner
kolkata,super,1200,3,2,3.0,3.0,unfurnished,bachelors/family,owner
kolkata,carpet,400,1,1,0.9,2.0,semi-furnished,bachelors/family,agent
kolkata,carpet,600,1,1,0.9,2.0,furnished,bachelors/family,owner
kolkata,super,700,2,1,0.9,2.0,unfurnished,bachelors/family,owner
kolkata,super,850,2,1,0.9,3.0,semi-furnished,bachelors/family,owner
kolkata,super,800,2,2,0.9,3.0,semi-furnished,bachelors/family,owner
kolkata,super,830,3,2,3.0,4.0,unfurnished,bachelors/family,owner
kolkata,super,600,2,1,0.9,2.0,unfurnished,bachelors,agent
kolkata,super,1200,2,2,0.9,1.0,semi-furnished,family,owner
kolkata,super,1000,2,2,0.9,2.0,furnished,bachelors/family,owner
kolkata,carpet,750,2,2,0.9,2.0,unfurnished,bachelors/family,agent
kolkata,carpet,800,2,2,0.9,3.0,unfurnished,bachelors,owner
kolkata,super,1200,2,2,0.9,3.0,unfurnished,bachelors/family,owner
kolkata,carpet,750,2,1,4.0,4.0,unfurnished,bachelors/family,owner
kolkata,super,1500,3,2,14.0,24.0,semi-furnished,bachelors/family,owner
kolkata,super,300,1,1,1.0,3.0,unfurnished,bachelors/family,owner
kolkata,carpet,800,3,1,0.9,2.0,unfurnished,bachelors,owner
kolkata,super,450,2,2,0.9,2.0,unfurnished,bachelors/family,owner
kolkata,super,1200,4,2,5.0,10.0,furnished,bachelors/family,owner
kolkata,super,500,2,2,14.0,24.0,semi-furnished,bachelors/family,owner
kolkata,carpet,900,2,2,0.9,1.0,semi-furnished,bachelors/family,owner
kolkata,carpet,460,2,1,0.9,2.0,unfurnished,bachelors,owner
kolkata,super,530,2,1,2.0,3.0,semi-furnished,family,owner
kolkata,carpet,650,2,2,0.9,4.0,semi-furnished,bachelors/family,owner
kolkata,carpet,700,2,2,0.9,1.0,semi-furnished,bachelors,owner
kolkata,super,400,2,1,2.0,3.0,unfurnished,bachelors/family,owner
kolkata,carpet,400,1,1,0.9,2.0,semi-furnished,bachelors,owner
kolkata,carpet,700,2,2,0.9,3.0,unfurnished,bachelors,owner
kolkata,carpet,850,2,2,1.0,4.0,semi-furnished,bachelors,owner
kolkata,carpet,558,2,2,3.0,3.0,unfurnished,bachelors/family,agent
kolkata,super,800,2,1,3.0,4.0,unfurnished,bachelors/family,owner
kolkata,carpet,900,2,2,1.0,2.0,unfurnished,bachelors/family,owner
kolkata,super,1600,3,2,1.0,3.0,furnished,bachelors/family,owner
kolkata,carpet,150,1,1,1.0,5.0,unfurnished,bachelors,owner
kolkata,carpet,1600,3,2,0.9,3.0,unfurnished,bachelors,agent
kolkata,super,1000,3,1,2.0,4.0,unfurnished,bachelors/family,owner
kolkata,super,700,1,1,1.0,3.0,unfurnished,bachelors/family,owner
kolkata,super,175,1,1,0.9,2.0,unfurnished,bachelors/family,owner
kolkata,super,450,1,1,0.9,1.0,semi-furnished,bachelors/family,owner
kolkata,carpet,1700,3,3,1.0,3.0,semi-furnished,bachelors,agent
kolkata,carpet,425,2,1,2.0,3.0,unfurnished,bachelors/family,owner
kolkata,super,900,3,3,1.0,2.0,semi-furnished,bachelors/family,owner
kolkata,carpet,400,1,1,4.0,4.0,unfurnished,bachelors/family,agent
kolkata,super,600,2,1,0.9,2.0,unfurnished,bachelors/family,agent
kolkata,super,721,2,2,3.0,4.0,furnished,bachelors/family,owner
kolkata,carpet,1150,3,2,1.0,2.0,unfurnished,bachelors/family,agent
kolkata,carpet,2000,3,3,0.9,2.0,unfurnished,bachelors/family,owner
kolkata,super,675,2,1,0.9,2.0,unfurnished,bachelors/family,owner
kolkata,super,1320,2,2,0.0,2.0,furnished,bachelors/family,owner
kolkata,carpet,250,1,1,0.9,2.0,unfurnished,bachelors/family,agent
kolkata,super,720,2,2,0.9,1.0,unfurnished,bachelors,owner
kolkata,carpet,1880,3,2,2.0,2.0,unfurnished,bachelors,owner
kolkata,carpet,850,3,3,1.0,1.0,semi-furnished,bachelors/family,owner
kolkata,carpet,1050,2,2,1.0,1.0,unfurnished,bachelors/family,owner
mumbai,super,320,1,1,2.0,7.0,semi-furnished,bachelors/family,owner
mumbai,carpet,750,2,2,4.0,10.0,furnished,bachelors/family,agent
mumbai,carpet,450,1,1,14.0,10.0,furnished,bachelors/family,agent
mumbai,carpet,1100,3,3,2.0,24.0,unfurnished,family,agent
mumbai,super,640,1,1,6.0,7.0,furnished,bachelors/family,owner
mumbai,super,650,1,1,4.0,7.0,unfurnished,bachelors,agent
mumbai,carpet,800,2,2,14.0,24.0,unfurnished,bachelors/family,owner
mumbai,carpet,1600,4,3,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,super,460,1,1,2.0,8.0,unfurnished,bachelors/family,owner
mumbai,carpet,1650,4,3,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,480,1,2,2.0,4.0,semi-furnished,bachelors,agent
mumbai,carpet,500,1,2,1.0,4.0,furnished,bachelors,agent
mumbai,carpet,490,1,2,2.0,4.0,semi-furnished,bachelors,agent
mumbai,super,620,1,1,2.0,3.0,furnished,bachelors/family,owner
mumbai,carpet,518,2,2,5.0,12.0,semi-furnished,bachelors/family,owner
mumbai,carpet,700,2,2,4.0,7.0,semi-furnished,bachelors/family,agent
mumbai,carpet,777,2,2,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,650,2,2,6.0,7.0,unfurnished,family,agent
mumbai,carpet,1800,3,3,3.0,7.0,semi-furnished,bachelors/family,agent
mumbai,carpet,2000,3,3,14.0,24.0,furnished,family,agent
mumbai,carpet,425,1,2,14.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,890,2,2,14.0,24.0,unfurnished,bachelors,owner
mumbai,super,270,1,1,14.0,24.0,unfurnished,bachelors/family,owner
mumbai,carpet,850,2,2,4.0,7.0,semi-furnished,bachelors,agent
mumbai,carpet,888,2,2,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,650,2,2,0.5,9.0,semi-furnished,family,agent
mumbai,carpet,275,1,1,14.0,24.0,unfurnished,bachelors,agent
mumbai,carpet,700,2,2,3.0,24.0,semi-furnished,family,agent
mumbai,super,375,1,1,1.0,24.0,unfurnished,bachelors/family,owner
mumbai,super,424,1,1,3.0,7.0,semi-furnished,bachelors/family,owner
mumbai,super,400,1,2,14.0,8.0,furnished,bachelors/family,owner
mumbai,carpet,450,1,1,6.0,12.0,furnished,bachelors/family,agent
mumbai,carpet,2079,4,3,4.0,24.0,semi-furnished,bachelors/family,agent
mumbai,super,586,2,1,0.9,4.0,semi-furnished,bachelors/family,owner
mumbai,carpet,610,2,2,1.0,5.0,furnished,bachelors/family,owner
mumbai,carpet,488,1,2,0.5,24.0,semi-furnished,bachelors/family,owner
mumbai,carpet,1200,3,3,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,722,2,2,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,450,1,1,5.0,8.0,unfurnished,bachelors/family,agent
mumbai,super,500,1,2,2.0,8.0,semi-furnished,bachelors/family,owner
mumbai,carpet,680,2,2,5.0,24.0,furnished,bachelors,agent
mumbai,carpet,1150,2,2,14.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,830,2,2,2.0,2.0,furnished,bachelors,agent
mumbai,carpet,550,1,1,5.0,7.0,furnished,bachelors/family,agent
mumbai,carpet,470,1,2,6.0,7.0,semi-furnished,family,agent
mumbai,carpet,410,1,2,14.0,24.0,semi-furnished,family,agent
mumbai,carpet,710,2,2,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,750,2,2,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,800,2,2,6.0,7.0,unfurnished,bachelors/family,agent
mumbai,carpet,435,1,2,3.0,7.0,unfurnished,bachelors/family,agent
mumbai,carpet,500,1,1,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,800,2,2,1.0,8.0,furnished,bachelors/family,agent
mumbai,carpet,540,1,2,2.0,4.0,semi-furnished,family,agent
mumbai,carpet,1050,2,2,14.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,700,2,2,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,600,2,1,2.0,5.0,furnished,bachelors/family,agent
mumbai,super,300,1,2,0.9,7.0,unfurnished,bachelors/family,owner
mumbai,carpet,550,1,2,3.0,4.0,unfurnished,bachelors,owner
mumbai,carpet,932,3,3,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,450,1,2,14.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,600,2,2,2.0,4.0,unfurnished,bachelors/family,owner
mumbai,carpet,424,1,2,14.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,560,2,2,0.9,3.0,furnished,bachelors,owner
mumbai,carpet,450,1,2,14.0,24.0,unfurnished,bachelors,agent
mumbai,carpet,2000,4,3,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,600,1,2,3.0,7.0,furnished,family,agent
mumbai,carpet,1400,3,3,14.0,24.0,furnished,bachelors,agent
mumbai,carpet,630,2,2,14.0,24.0,unfurnished,bachelors,agent
mumbai,carpet,1400,3,3,4.0,8.0,unfurnished,bachelors/family,agent
mumbai,super,320,1,1,14.0,24.0,furnished,family,owner
mumbai,carpet,1000,2,2,4.0,8.0,unfurnished,bachelors,agent
mumbai,carpet,1150,3,3,14.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,751,2,2,3.0,24.0,semi-furnished,family,agent
mumbai,carpet,570,2,2,4.0,7.0,furnished,family,agent
mumbai,carpet,696,2,2,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,1600,4,3,14.0,24.0,unfurnished,family,agent
mumbai,carpet,2000,3,3,14.0,24.0,semi-furnished,bachelors,agent
mumbai,carpet,1500,3,3,14.0,10.0,semi-furnished,bachelors/family,agent
mumbai,carpet,950,3,3,6.0,7.0,furnished,bachelors/family,agent
mumbai,carpet,750,2,2,14.0,24.0,unfurnished,bachelors,agent
mumbai,carpet,715,2,2,5.0,10.0,furnished,bachelors/family,agent
mumbai,carpet,1337,3,3,14.0,24.0,furnished,bachelors/family,agent
mumbai,carpet,737,3,3,14.0,24.0,semi-furnished,bachelors,agent
mumbai,carpet,750,2,2,6.0,24.0,unfurnished,bachelors,agent
mumbai,carpet,760,2,2,4.0,7.0,semi-furnished,bachelors/family,agent
mumbai,carpet,650,2,2,2.0,6.0,semi-furnished,bachelors,agent
mumbai,super,1000,2,2,4.0,7.0,semi-furnished,bachelors/family,owner
mumbai,carpet,570,1,1,0.9,3.0,unfurnished,bachelors/family,owner
mumbai,carpet,900,2,2,5.0,24.0,semi-furnished,family,agent
mumbai,carpet,760,2,2,3.0,11.0,unfurnished,family,agent
mumbai,carpet,1500,3,3,14.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,1150,3,3,14.0,12.0,unfurnished,family,agent
mumbai,carpet,1100,3,3,14.0,24.0,semi-furnished,family,agent
mumbai,carpet,1000,3,3,14.0,24.0,furnished,bachelors/family,agent
mumbai,carpet,720,2,2,14.0,24.0,unfurnished,bachelors,agent
mumbai,carpet,365,1,1,14.0,24.0,furnished,family,agent
mumbai,carpet,2000,4,3,14.0,24.0,furnished,bachelors/family,agent
mumbai,carpet,400,1,1,2.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,1330,3,3,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,850,3,3,14.0,24.0,semi-furnished,family,agent
mumbai,carpet,2000,4,3,4.0,24.0,furnished,bachelors/family,agent
mumbai,carpet,700,2,2,2.0,6.0,semi-furnished,bachelors/family,agent
mumbai,carpet,900,2,2,14.0,24.0,semi-furnished,bachelors,agent
mumbai,carpet,650,2,2,14.0,24.0,furnished,family,agent
mumbai,carpet,2000,4,3,0.5,24.0,unfurnished,family,agent
mumbai,carpet,680,2,2,5.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,950,3,3,0.5,9.0,semi-furnished,bachelors/family,agent
mumbai,carpet,1783,4,3,5.0,24.0,semi-furnished,bachelors/family,owner
mumbai,carpet,1330,3,3,0.5,24.0,unfurnished,bachelors/family,agent
mumbai,super,565,1,2,1.0,8.0,unfurnished,bachelors/family,owner
mumbai,carpet,450,1,1,4.0,8.0,unfurnished,bachelors/family,agent
mumbai,carpet,710,2,2,5.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,1514,3,3,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,1080,3,3,5.0,8.0,unfurnished,bachelors/family,agent
mumbai,carpet,700,2,2,5.0,8.0,unfurnished,family,agent
mumbai,carpet,890,3,2,14.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,1250,3,3,5.0,8.0,semi-furnished,bachelors/family,agent
mumbai,super,300,1,1,4.0,6.0,semi-furnished,bachelors/family,owner
mumbai,carpet,720,2,2,5.0,7.0,unfurnished,bachelors/family,agent
mumbai,carpet,825,3,3,14.0,24.0,furnished,family,agent
mumbai,carpet,500,2,2,1.0,5.0,furnished,bachelors/family,owner
mumbai,carpet,360,1,1,3.0,7.0,furnished,bachelors/family,agent
mumbai,carpet,1545,4,3,14.0,24.0,semi-furnished,family,agent
mumbai,carpet,400,1,1,4.0,4.0,unfurnished,bachelors/family,agent
mumbai,carpet,750,3,2,6.0,24.0,unfurnished,family,agent
mumbai,carpet,432,1,2,5.0,8.0,unfurnished,family,agent
mumbai,carpet,780,2,2,14.0,24.0,unfurnished,family,agent
mumbai,carpet,695,2,1,4.0,7.0,semi-furnished,bachelors/family,agent
mumbai,carpet,375,1,1,6.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,1095,3,3,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,475,1,2,4.0,4.0,semi-furnished,family,agent
mumbai,carpet,790,2,2,14.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,661,2,2,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,700,2,2,5.0,7.0,semi-furnished,bachelors/family,agent
mumbai,carpet,420,1,1,6.0,7.0,semi-furnished,family,agent
mumbai,carpet,750,2,2,5.0,7.0,unfurnished,bachelors/family,agent
mumbai,super,950,2,3,0.9,4.0,semi-furnished,bachelors/family,owner
mumbai,carpet,1880,3,3,14.0,24.0,furnished,family,agent
mumbai,carpet,1350,3,3,14.0,24.0,furnished,bachelors/family,agent
mumbai,super,330,1,1,4.0,6.0,semi-furnished,family,owner
mumbai,carpet,750,2,2,14.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,925,2,3,14.0,24.0,furnished,bachelors/family,agent
mumbai,carpet,1150,3,3,14.0,24.0,semi-furnished,family,agent
mumbai,carpet,1105,3,3,14.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,1050,3,3,14.0,10.0,furnished,bachelors,agent
mumbai,carpet,410,1,1,4.0,8.0,semi-furnished,bachelors,agent
mumbai,carpet,460,1,2,14.0,12.0,unfurnished,bachelors/family,agent
mumbai,super,600,1,1,2.0,2.0,semi-furnished,bachelors/family,owner
mumbai,super,570,1,2,6.0,7.0,furnished,bachelors/family,owner
mumbai,carpet,720,2,2,14.0,24.0,furnished,bachelors/family,agent
mumbai,carpet,500,1,2,4.0,4.0,semi-furnished,bachelors,owner
mumbai,carpet,1460,4,3,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,415,1,2,5.0,8.0,unfurnished,bachelors,agent
mumbai,carpet,1400,3,3,6.0,12.0,semi-furnished,bachelors/family,agent
mumbai,carpet,270,1,1,1.0,4.0,unfurnished,bachelors/family,agent
mumbai,carpet,585,2,2,14.0,8.0,semi-furnished,bachelors/family,agent
mumbai,carpet,1755,4,3,14.0,24.0,unfurnished,family,agent
mumbai,carpet,550,1,2,4.0,7.0,furnished,family,owner
mumbai,carpet,1300,3,3,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,super,1200,2,2,6.0,11.0,furnished,bachelors/family,agent
mumbai,carpet,600,2,2,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,385,1,1,14.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,500,1,1,2.0,2.0,semi-furnished,bachelors,owner
mumbai,carpet,850,2,2,14.0,24.0,semi-furnished,bachelors/family,agent
mumbai,carpet,900,3,2,0.5,10.0,semi-furnished,family,agent
mumbai,carpet,400,1,1,4.0,7.0,unfurnished,bachelors/family,agent
mumbai,carpet,600,2,2,14.0,24.0,unfurnished,bachelors,owner
mumbai,carpet,750,2,2,5.0,8.0,semi-furnished,family,agent
mumbai,carpet,628,2,2,4.0,11.0,unfurnished,bachelors/family,agent
mumbai,carpet,1330,3,3,14.0,24.0,unfurnished,bachelors,agent
mumbai,carpet,1064,3,3,14.0,24.0,unfurnished,bachelors/family,agent
mumbai,carpet,1200,3,3,14.0,24.0,furnished,family,agent
mumbai,carpet,2000,4,3,6.0,10.0,furnished,bachelors/family,agent
mumbai,carpet,630,2,2,14.0,12.0,semi-furnished,family,agent
mumbai,carpet,650,2,2,3.0,7.0,unfurnished,bachelors/family,agent
mumbai,super,845,2,2,14.0,8.0,furnished,bachelors/family,owner
mumbai,super,1915,3,3,3.0,24.0,semi-furnished,bachelors/family,agent
mumbai,super,900,2,2,14.0,7.0,semi-furnished,bachelors/family,owner
mumbai,carpet,807,2,2,14.0,24.0,unfurnished,bachelors,agent
mumbai,super,1100,2,2,0.9,3.0,semi-furnished,bachelors/family,owner
mumbai,super,1600,3,3,14.0,24.0,semi-furnished,bachelors/family,owner
mumbai,super,790,2,2,3.0,7.0,unfurnished,bachelors/family,owner
mumbai,carpet,380,1,1,14.0,24.0,unfurnished,bachelors/family,owner
mumbai,carpet,650,2,2,4.0,10.0,unfurnished,family,agent
mumbai,carpet,800,2,2,14.0,24.0,semi-furnished,family,agent
mumbai,super,830,2,2,14.0,24.0,semi-furnished,bachelors/family,owner
mumbai,carpet,410,1,1,0.9,4.0,unfurnished,bachelors,owner
mumbai,carpet,428,1,2,14.0,11.0,semi-furnished,bachelors/family,agent
mumbai,super,550,1,1,3.0,5.0,semi-furnished,bachelors/family,owner
mumbai,super,550,1,2,5.0,7.0,unfurnished,bachelors,owner
mumbai,carpet,450,1,2,4.0,8.0,unfurnished,bachelors/family,agent
mumbai,carpet,750,2,2,0.5,24.0,unfurnished,bachelors/family,agent
